"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"112",1,"ID","Ambon City","Clouds","scattered clouds",32.08,32.08,32.08,37.89,1005,2.06,62,128.1814,-3.6954,"2025-01-31 08:11:07.648198"
"113",1,"ID","Bima","Rain","light rain",24.9,24.9,24.9,25.8,1006,2.36,90,118.7167,-8.4667,"2025-01-31 08:11:08.061787"
"114",1,"ID","Banjarmasin","Clouds","overcast clouds",31.08,31.08,31.08,38.08,1005,2.6,75,114.591,-3.3244,"2025-01-31 08:11:08.523545"
"115",1,"ID","Palu","Clouds","overcast clouds",27.57,27.57,27.57,32.56,1006,1.79,91,119.8707,-0.8917,"2025-01-31 08:11:08.936522"
"116",1,"ID","Kendari","Clouds","overcast clouds",29.28,29.28,29.28,34.62,1004,0.33,76,122.4989,-3.945,"2025-01-31 08:11:09.361425"
"117",1,"ID","Gorontalo","Rain","light rain",26.02,26.02,26.02,26.02,1006,1.25,91,123.0595,0.5412,"2025-01-31 08:11:09.890675"
"118",1,"ID","Bitung","Clouds","overcast clouds",27.8,27.8,27.8,30.79,1006,4.36,74,125.1824,1.4451,"2025-01-31 08:11:10.32993"
"119",1,"ID","Banda Aceh","Clouds","few clouds",28.99,28.99,28.99,32.17,1007,7.5,67,95.3222,5.5577,"2025-01-31 08:11:10.83105"
"120",1,"ID","Pekanbaru","Clouds","broken clouds",30.18,30.18,30.18,33.6,1006,2.06,62,101.45,0.5333,"2025-01-31 08:11:11.126844"
"121",1,"ID","Padang","Rain","light rain",31.03,31.03,31.03,37.38,1007,2.97,69,100.3543,-0.9492,"2025-01-31 08:11:11.469203"
"122",1,"ID","Kupang","Rain","moderate rain",27.32,27.32,27.32,32.19,1005,4.63,94,123.5833,-10.1667,"2025-01-31 08:11:11.976569"
"123",1,"ID","Sorong","Clouds","overcast clouds",27.74,27.74,27.74,31.32,1004,4.24,79,131.25,-0.8833,"2025-01-31 08:11:12.311744"
"124",1,"ID","Denpasar","Rain","light rain",29.81,29.81,29.81,34.58,1005,2.06,70,115.2167,-8.65,"2025-01-31 08:11:12.644857"
"125",1,"ID","Cirebon","Clouds","overcast clouds",28.68,28.68,28.68,32.56,1005,8.71,73,108.557,-6.7063,"2025-01-31 08:11:13.029128"
"126",1,"ID","Tasikmalaya","Clouds","overcast clouds",27,27,27,28.94,1005,1.34,71,108.2207,-7.3274,"2025-01-31 08:11:13.336054"
"127",1,"ID","Samarinda","Clouds","overcast clouds",25.14,25.14,25.14,26.16,1006,1.41,94,117.15,-0.5,"2025-01-31 10:08:35.58582"
"128",1,"ID","Balikpapan","Clouds","few clouds",27.55,27.55,27.55,32.21,1005,0.51,89,116.8289,-1.2675,"2025-01-31 10:08:35.954687"
"129",1,"ID","Bandar Lampung","Clouds","overcast clouds",27.16,27.16,27.16,30.2,1006,1.07,81,105.258,-5.4254,"2025-01-31 10:08:36.391672"
